date,mean_ndvi,mean_ndwi,delta_abs_ndvi,delta_abs_ndwi,campo,anno,source,ndvi_lower_90,ndvi_upper_90,confidence
2024-01-06,0.7563,,,,pascolo_6,2024,sentinel-1-conformal,0.5557,0.9568,medium
2024-01-13,0.7391599468347412,0.3579952425385696,,,pascolo_6,2024,sentinel-2,,,
2024-01-16,0.711,,,,pascolo_6,2024,sentinel-1-conformal,0.5104,0.9115,medium
2024-01-18,0.7580753855409359,0.1990028060967084,0.0189154387061947,0.1589924364418611,pascolo_6,2024,sentinel-2,,,
2024-01-20,0.6011050880622648,0.2592883960729398,0.156970297478671,0.0602855899762313,pascolo_6,2024,sentinel-2,,,
2024-01-23,0.7140277363860358,0.2861472609916138,0.1129226483237709,0.0268588649186739,pascolo_6,2024,sentinel-2,,,
2024-01-25,0.7339224530683763,0.144848646345254,0.0198947166823405,0.1412986146463598,pascolo_6,2024,sentinel-2,,,
2024-01-28,0.7230940750698809,0.2064580227478718,0.0108283779984954,0.0616093764026178,pascolo_6,2024,sentinel-2,,,
2024-01-30,0.6917213780871284,0.1955107649200006,0.0313726969827524,0.0109472578278711,pascolo_6,2024,sentinel-2,,,
2024-01-31,0.581,,,,pascolo_6,2024,sentinel-1-conformal,0.3805,0.7816,medium
2024-02-02,0.6851001553817853,0.1957266365737625,0.0066212227053431,0.0002158716537618,pascolo_6,2024,sentinel-2,,,
2024-02-10,0.7239,,,,pascolo_6,2024,sentinel-1-conformal,0.5233,0.9244,medium
2024-02-14,0.7357020008642058,0.2017202972604667,0.0506018454824205,0.0059936606867042,pascolo_6,2024,sentinel-2,,,
2024-02-17,0.6863553378691003,0.1843414776732654,0.0493466629951054,0.0173788195872013,pascolo_6,2024,sentinel-2,,,
2024-02-19,0.1909625132468527,0.1137208464891239,0.4953928246222476,0.0706206311841415,pascolo_6,2024,sentinel-2,,,
2024-02-20,0.7283,,,,pascolo_6,2024,sentinel-1-conformal,0.5277,0.9288,medium
2024-03-05,0.7611433578813065,0.2849089328599835,0.5701808446344538,0.1711880863708596,pascolo_6,2024,sentinel-2,,,
2024-03-06,0.8437,,,,pascolo_6,2024,sentinel-1-conformal,0.7078,0.9796,high
2024-03-08,0.0175706904392165,0.3038819496430572,0.7435726674420899,0.0189730167830736,pascolo_6,2024,sentinel-2,,,
2024-03-16,0.5223,,,,pascolo_6,2024,sentinel-1-conformal,0.3863,0.6582,high
2024-03-20,0.8352026354218961,0.3548475540051534,0.8176319449826795,0.0509656043620962,pascolo_6,2024,sentinel-2,,,
2024-03-25,0.8660953659132334,0.4016628955410233,0.0308927304913373,0.0468153415358698,pascolo_6,2024,sentinel-2,,,
